,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
509,5472,opisProjektuEfekt,"<p align=""justify"">Wyniki badań i analiz zostaną opublikowane w formie monografii. Przewidziane są &nbsp;także&nbsp; dwie konferencje międzynarodowe&nbsp; na kt&oacute;rych zaprezentowane zostaną wyniki projektu. Rezultaty badań i wyniki dyskusji konferencyjnych zostaną udokumentowane w książkach w języku angielskim i polskim. Ponadto, wyniki badań zostaną upowszechnione w postaci cyklu artykuł&oacute;w i referat&oacute;w naukowych, w tym na konferencjach i seminariach krajowych oraz zagranicznych (między innymi na seminariach w Uniwersytecie w Perugii, gdzie r&oacute;wnież część wynik&oacute;w badań zostanie opublikowane). Pełne wyniki badań zostaną opublikowane w książce stanowiącej podsumowanie badań. <br />Sformułowane i udokumentowane wnioski podsumowujące badania będą przydatne dla polityki ekonomicznej w Polsce, kt&oacute;ra powinna zmierzać do ukształtowania takich warunk&oacute;w ekonomicznych i prawnych, kt&oacute;re pozwolą przystąpić Polsce do strefy euro i maksymalizować korzyści jakie potencjalnie są do osiągnięcia. <br /></p>",07/01/30,23,Nominalna i realna konwergencja gospodarki Polski z gospodarkami krajów strefy euro a perspektywy pełnego członkostwa w Unii Ekonomicznej i Monetarnej,"unia monetarna,optymalny obszar walutowy, nominalna i realna konwergencja,szoki ekonomiczne, synchronizacja cyklów koniunkturalnych",173
510,5473,opisProjektuEfekt,"Wymiernym, udokumentowanym efektem podjętego problemu będą: <br /><br />a. publikacje doświadczalne w renomowanych specjalistycznych czasopismach naukowych o wysokim wsp&oacute;łczynniku przebicia i światowej cyrkulacji <br />b. referaty i prezentacje na międzynarodowych konferencjach naukowych, takich jak Society for Free Radical Biology and Medicine <br />c. nowe urządzenie badawcze umożliwiające bardzo czułą, czasowo-rozdzielczą detekcję tlenu singletowego w układach charakteryzujących się kr&oacute;tkim czasem życia tej reaktywnej formy tlenu <br />",07/01/29,23,Analiza antyutleniających właściwości plazmalogenów w układach modelowych,"plazmalogeny, wiązanie winylowo-eterowe, glicerofosfolididy, wolne rodniki, tlen singletowy, reaktywne formy tlenu, stres oksydacyjny, antyutleniacze",183
511,5475,opisProjektuEfekt,"<p align=""left""><u>Aspekt naukowy</u> - Opracowanie modelu modyfikacji żeliwa chromowego wybranymi mikrododatkami, a w szczeg&oacute;lności określenie mechanizmu&nbsp;kształtowania faz węglikowych, gł&oacute;wnie węglik&oacute;w typu M<sub>7</sub>C<sub>3</sub>&nbsp;podczas krystalizacji pierwotnej żeliwa chromowego.</p>
<p align=""left""><u>Aspekt utylitarny</u> - Opracowanie technologii modyfikacji żeliwa typu Fe-C-Cr przeznaczonego do pracy w warunkach udarowo-ściernych w zakładach wydobycia i przerobu surowc&oacute;w mineralnych, szczeg&oacute;lnie na odlewy grubościenne. Ponadto przewiduje się opatentowanie technologii wytwarzania opracowanego żeliwa.</p>
<p align=""left"">&nbsp;<u>Metody badawcze</u> - dalsze rozwinięcie metody badawczej procesu krystalizacji stop&oacute;w odlewniczych (metody ATD-K3),&nbsp;za pomocą kt&oacute;rej można fizycznie modelować rzeczywiste procesy odlewnicze.&nbsp;</p>
<p align=""left"">Część pracy o wysokim walorze naukowym zostanie wykorzystana w <u>pracy habilitacyjnej</u> kierownika projektu. Opracowany model modyfikacji badanego żeliwa chromowego, a szczeg&oacute;lnie zagadnienie sterowania cechami geometrycznymi faz węglikowych&nbsp;będzie znaczącym osiągnięciem naukowym przedstawionego projektu.<br /><br />Wyniki pracy będą publikowane w czasopismach naukowych i prezentowane na konferencjach krajowych i zagranicznych. <br /></p>",07/01/24,23,Kształtowanie cech geometrycznych faz węglikowych w procesie krystalizacji żeliw stopowych typu Fe-C-Cr(12-25%)-X,"krystalizacja, modyfikacja, stopy Fe-C-Cr, mikrododatki, węgliki",173
512,5477,opisProjektuEfekt,"&nbsp;
<div align=""justify""><font face=""Times New Roman"" size=""3"">Wymiernym efektem podjętych badań nad polską krytyką artystyczną lat 1917-1930 będzie rozprawa doktorska pt. <em>W stronę nowoczesności. Przemiany świadomości estetycznej i językowej w polskiej krytyce artystycznej&nbsp;w latach 1917-1930</em>. Planuję r&oacute;wnież, w miarę postępu badań, dalsze publikacje poświęcone krytyce artystycznej oraz udział na tematycznych konferencjach naukowych.</font></div>",07/01/16,23,W stronę nowoczesności. Przemiany świadomości estetycznej i językowej w polskiej krytyce artystycznej w latach 1917-1930,"dwudziestolecie międzywojenne, sztuka, krytyka, metajęzyk, terminologia, retoryka, dyskurs, style odbioru",183
513,5481,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 3pt 0cm"" align=""justify""><font face=""Times New Roman"" size=""4"">Upowszechnienie wynik&oacute;w odbędzie się w formie publikacji w czasopismach o zasięgu międzynarodowym z tzw. Listy Filadelfijskiej. Wyniki badań będą prezentowane na krajowych i zagranicznych konferencjach i zjazdach naukowych oraz będą podstawą do otwarcia przewodu habilitacyjnego kierownika projektu.</font></p>",07/01/30,23,Identyfikacja czynników odpowiedzialnych za postembrionalne kształtowanie się rytmu dobowego aktywności szyszynki ptaków na przykładzie kury domowej - wpływ sezonu oraz eksperymentalnej reakcji zapalnej,"zegar biologiczny, rytmy okołodobowe i sezonowe, szyszynka, ptaki",183
514,5482,opisProjektuEfekt,"<p><strong>Realizacja przedkładanego projektu badawczego pozwoli osiągnąć następujące efekty:</strong></p>
<p>1. wyniki przeprowadzonych badań pozwolą na wyciągnięcie wniosk&oacute;w dotyczących marketingu jako metody wzmacniającej konkurencyjność gmin na przykładzie wojew&oacute;dztwa lubelskiego;</p>
<p>2. publikacje w czasopismach naukowych i popularno-naukowych, prezentacja wynik&oacute;w badań na konferencjach, sympozjach i seminariach naukowych;</p>
<p>3. wyjazdy na seminaria do jednostek samorząd&oacute;w terytorialnych;</p>
<p>4. wykorzystanie wynik&oacute;w badań w przygotowaniu rozprawy doktorskiej;</p>
<p>5. wykorzystanie wynik&oacute;w badań przez Urząd Marszałkowski wojew&oacute;dztwa lubelskiego do przygotowania Regionalnego Programu Operacyjnego na lata 2007-2013&nbsp;</p>
<p>6.wzbogacenie procesu dydaktycznego na studiach stacjonarnych i zaocznych na Wydziale Rolniczym Akademii Rolniczej w Lublinie.</p>",07/01/29,23,Marketing jako metoda wzmacniająca konkurencyjność gmin na przykładzie województwa lubelskiego,"marketing, marketing terytorialny, metody marketingowe, konkurencyjność gmin, ",173
515,5483,opisProjektuEfekt,"<div align=""justify""><font size=""3"">&nbsp; </font></div>
<div align=""justify""><font size=""4"">Uzyskane podczas wykonywania projektu wyniki badań terenowych poparte eksperymentem wykonanym w warunkach laboratoryjnych prezentowane będą w formie referat&oacute;w i komunikat&oacute;w na konferencjach krajowych i zagranicznych. Zgromadzone materiały po odpowiednim opracowaniu i statystycznym zweryfikowaniu otrzymanych wynik&oacute;w będą publikowane w wiodących czasopismach z zakresu hydrobiologii i ochrony w&oacute;d. </font></div>",07/01/29,23,"Interakcje troficzne pomiędzy makrofitami, glonami peryfitonowymi i fauną naroślinną w ekosystemach płytkich jezior","makrofity, fauna naroślinna, glony peryfitonowe, płytkie jeziora, stany alternatywne",183
516,5484,opisProjektuEfekt,"<p align=""justify"" class=""western"" style=""text-indent: 1.25cm; font-family: Arial;""><font size=""2"">Wynikiem badań będą prace naukowe publikowane w uznanych czasopismach zootechnicznych (Archive of Animal Breeding, Journal of Pineal Gland, Scientifur- Norwegia, Animal Science Report and Paper, Acta Scientiarum Polonorum, Zeszyty Naukowe Polskiego Towarzystwa Zootechnicznego, Zeszyty Naukowe Akademii Rolniczej w Szczecinie).</font></p>
<p align=""justify"" class=""western"" style=""text-indent: 1.25cm; font-family: Arial;""><font size=""2"">Ponadto wyniki badań prezentowane będą w postaci referatów na seminariach, konferencjach                  i zjazdach naukowych  krajowych i zagranicznych (EAAP, PTZ i in.), oraz na organizowanych dla hodowców szynszyli wystawach i szkoleniach. Wynikami badań zainteresowany jest również hodowcy szynszyli, dla których problem niskiej płodności i plenności szynszyli jest bardzo ważny. </font> </p>
<p align=""justify"" class=""western"" style=""text-indent: 0.75cm;""><font size=""2"" face=""Times New Roman, serif""><span style=""font-family: Arial;"">Efektem końcowym tego projektu będzie również rozprawa habilitacyjna.</span>  </font> </p>
<p class=""western"" style=""line-height: 150%;""><br /> </p>",07/01/25,23,Zmiany stężenia melatoniny u szynszyli małej (Chinchilla laniger M.) w zależności od stanu fizjologicznego oraz warunków utrzymania,"szynszyla, melatonina, rozród, okrywa włosowa",173
517,5485,opisProjektuEfekt,"Wymiernym efektem naukowym projektu będą:<br />
<ol>
    <li>publikacje w czasopismach naukowych i referaty na konferencjach krajowych i zagranicznych.</li>
    <li>baza wiedzy w postaci zbioru wyników i programów komputerowych dla analizowanych zadań benchmarkowych, udostępniona w Internecie</li>
    <li>zaawansowanie dysertacji naukowych</li>
</ol>
<span style=""font-weight: bold;""><span style=""font-weight: bold;""></span></span>",07/01/30,23,Zastosowania bayesowskich sieci neuronowych w mechanice materialów i konstrukcji,"inteligencja obliczeniowa, uczenie maszynowe, bayesowskie wnioskowanie statystyczne, sztuczne sieci neuronowe, drgania budynków, wytrzymałość betonów zwykłych i specjalnych, pętle histerezy",183
518,5489,opisProjektuEfekt,"W efekcie zrealizowania projektu ma powstać elektroniczna wersja <em>Corpusu</em> (planowanych tomów) wraz z indeksem natychmiast dostępna do użytku dla wszystkich zainteresowanych na stronie internetowej Archiwum UJ. Wydanie wersji drukowanej zostanie sfinansowane poza zgłaszanym teraz projektem, gdyż w obecnej chwili nie jesteśmy w stanie określić dokładnie objętości wydawnictwa.",07/01/23,23,"Corpus academicorum et studiosorum Universitatis Iagellonicae, 1780-1945/1954","Uniwersytet Jagielloński, biografistyka, inteligencja, historia nauki",183
519,5490,opisProjektuEfekt,,07/01/26,23,Regeneracja roślin w warunkach in vitro z izolowanego bielma i zarodków Actinidia deliciosa L. - badania nad ultrastrukturą indukcji kalusa i procesów morfogenetycznych,"Actinidia, kultury in vitro izolowanych zarodków i bielma, regeneracja, triploidy, ultrastruktura, markery morfogenezy",173
520,5492,opisProjektuEfekt,"<p><font face=""Times New Roman""><font size=""3"">W skonstruowanej bazie danych WEPABAZ aktualnie są zgromadzone 44 szczepy wzorcowe, podzielone na XIV grup podobieństwa. Z tych grup wybrano po jednym reprezentancie, kt&oacute;ry zamieszczono w tak zwanym &bdquo;zestawie szczep&oacute;w wzorcowych&rdquo; do identyfikacji nieznanych izolat&oacute;w.&nbsp; Posługując się matrycami wyliczonymi w oparciu o wsp&oacute;łczynnik DICE w programie BioGene oraz aplikacją WEPA przeprowadzono już identyfikacje kilkudziesięciu szczep&oacute;w. Gdy badany szczep należy do gatunku kt&oacute;rego nie ma w bazie danych, otrzymamy podobieństwo nie przekraczające 50%. Ponieważ, jednak nie wszystkie gatunki są wybrane we wzorcowym zestawie, należy w tym przypadku wykonać ponowną analizę por&oacute;wnawczą wybierając tym razem szczepy z jednej lub dw&oacute;ch grup o największym podobieństwie, należących do jednej lub dw&oacute;ch gałęzi z czternastu wcześniej wyznaczonych. Natomiast, gdy badany szczep należy do gatunku znajdującego się na liście wzorc&oacute;w, podobieństwo będzie wysokie 90-100%.&nbsp;<strong>Wymiernym efektem będzie poszerzenie istniejącej już WEPABAZ w nowe dane, co jest r&oacute;wnoznaczne z możliwością identyfikacji i r&oacute;żnicowania szczep&oacute;w drożdży występujących w żywności fermentowanej, dotychczas nie analizowanych w ten spos&oacute;b.</strong></font></font></p>
<p><font face=""Times New Roman"" size=""3"">Planowane badania mikroflory kiszonek&nbsp;warzywnych&nbsp;wzbogacą wiedzę z zakresu występujacych tam drożdży. </font></p>
<p><font face=""Times New Roman"" size=""3"">Wyniki prac rozpowszechniane będą w formie publikacji naukowych w czasopismach polskich i zagranicznych, jak r&oacute;wnież w postaci doniesień konferencyjnych.</font></p>
<p><font face=""Times New Roman"" size=""3""></font></p>",07/01/30,23,Molekularne różnicowanie i identyfikacja drożdży występujących w fermentowanej żywności,"drożdże, identyfikacja, rDNA, PCR, RAPD, mikrosatelity",183
521,5493,opisProjektuEfekt,"&nbsp;
<ol type=""1"" start=""2"">
    <ol type=""a"">
        <li>Uzyskane w planowanych eksperymentach wyniki posłużą do przygotowania prac, kt&oacute;re wysłane zostaną do czasopism o zasięgu międzynarodowym.</li>
        <li>Uzyskane wyniki będą prezentowane na konferencjach międzynarodowych.</li>
        <li>Część opublikowanych prac będzie stanowić element rozprawy habilitacyjnej.</li>
    </ol>
</ol>",07/01/25,23,Struktura i właściwości fazy smektycznej C-alfa chiralnych ciekłych kryształów.,"ferroelektryki, ciekłe kryształy, struktura śrubowa, chiralność, dielektryki, polaryzacja, fazy, subfazy.",173
522,5499,opisProjektuEfekt,"<p align=""left""><font face=""Times New Roman"" size=""3"">Wyniki pracy zostaną upowszechnione przede wszystkim w formie artykuł&oacute;w naukowych i referat&oacute;w na konferencjach naukowych. Problemowi temu zostanie także poświęcona odrębna konferencja naukowa, koncentrująca się na zagadnieniu powiązań kultury polskiej i czeskiej (w ramach cyklu corocznych konferencji polsko-czeskich, organizowanych od 2004 roku przez wnioskodawc&oacute;w), przy czym przedstawione referaty zostaną opublikowane w formie odrębnej książki (podobnie jak materiały z uprzednich konferencji polsko-czeskich). W konferencji tej wezmą udział przedstawiciele znaczących ośrodk&oacute;w naukowych polskich (Krakowa, Lublina, Warszawy), jak i czeskich, np. Univerzity Karlovy v Praze (prof. Marie Bl&aacute;hov&aacute;, prof. Ivan Hlav&aacute;ček), Centrum Medievistick&yacute;ch Studii AVČR a FFUK (doc. Petr Sommer, prof. Josef Žemlička), Akademě věd ČR (doc. Jan Klap&scaron;tě, prof. Jiř&iacute; Kuthan), Masarykovy Univerzity v Brně (doc. Martin Wihoda, doc. Libor Jan). <br />Ponadto wszystkie materiały pozyskane w trakcie kwerend wejdą do zasobu Pracowni Bohemistycznej Instytutu Historii UAM (stając się własnością IH UAM) i będą stanowić początek dokumentacji naukowej tejże Pracowni Bohemistycznej. <br /></font></p>",07/01/26,23,Czeskie wpływy kulturowe w tradycji duchowej i materialnej państwa Piastów (X - druga połowa XIV w.),"Kultura, średniowiecze, Czechy, Piastowie, Przemyślidzi",183
523,5500,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 14.2pt; TEXT-ALIGN: justify""><font face=""Times New Roman"" size=""3"">Dotychczasowe badania dotyczące stosowania nowoczesnych metod zarządzania w JST w małym stopniu dotyczą możliwości zastosowania w nich kontrolingu. Zatem projektowane badania mają charakter nowatorski i zmierzają do wypełnienia luki w zakresie zarządzania jednostkami samorządu terytorialnego.</font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 14.2pt; TEXT-ALIGN: justify""><font face=""Times New Roman"" size=""3"">Wymierne efekty podjętego projektu będą następujące:</font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt 36pt; TEXT-INDENT: -18pt; TEXT-ALIGN: justify; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt""><font face=""Times New Roman""><span style=""mso-list: Ignore""><font size=""3"">1)</font><span style=""FONT: 7pt &quot;Times New Roman&quot;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span></span><font size=""3"">upowszechnienie rezultat&oacute;w badań w artykułach i doniesieniach naukowych w czasopismach o zasięgu krajowym i międzynarodowym oraz na krajowych i zagranicznych konferencjach naukowych,</font></font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt 36pt; TEXT-INDENT: -18pt; TEXT-ALIGN: justify; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt""><font face=""Times New Roman""><span style=""mso-list: Ignore""><font size=""3"">2)</font><span style=""FONT: 7pt &quot;Times New Roman&quot;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span></span><font size=""3"">opracowanie wniosk&oacute;w pod adresem zarząd&oacute;w gmin w zakresie wykorzystania kontrolingu jako instrumentu wspierającego racjonalne gospodarowanie środkami publicznymi służące rozwojowi region&oacute;w i lepszemu zaspokajaniu potrzeb mieszkańc&oacute;w,</font></font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt 36pt; TEXT-INDENT: -18pt; TEXT-ALIGN: justify; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt""><font face=""Times New Roman""><span style=""mso-list: Ignore""><font size=""3"">3)</font><span style=""FONT: 7pt &quot;Times New Roman&quot;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span></span><font size=""3"">zgromadzeniu materiału empirycznego i&nbsp;przygotowanie rozprawy&nbsp;habilitacyjnej.</font></font></p>",07/01/23,23,Kontroling a sprawność działania jednostek samorządu terytorialnego,"jednostka samorządu terytorialnego, kontroling, nowoczesne metody i instrumenty zarządzania",173
524,5501,opisProjektuEfekt,"<p align=""justify""><font face=""Times New Roman"" size=""3"">&nbsp; </font></p>
<div align=""justify""><font face=""Times New Roman"" size=""3"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Efektem końcowym podjętych badań będzie dysertacja doktorska napisana w Instytucie Etnologii i Antropologii Kulturowej UAM pod kierunkiem prof. dr. hab. Zbigniewa Jasiewicza, zatytułowana &bdquo;Kultura a polityka. Na przykładzie młodego pokolenia uchodźc&oacute;w tybetańskich w Indiach&rdquo;. </font></div>
<div align=""justify""><font face=""Times New Roman"" size=""3"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Wyniki prowadzonych badań będą upowszechniane w postaci referat&oacute;w wygłaszanych podczas konferencji organizowanych w kraju i zagranicą, tym bardziej, iż projekt ma charakter interdyscyplinarny, dzięki czemu osiągnięte rezultaty badawcze mogą być interesujące dla innych badaczy zar&oacute;wno na gruncie antropologii, jak i politologii.</font></div>
<div align=""justify""><font face=""Times New Roman"" size=""3"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Jednocześnie zamierzam przekazywać uzyskane rezultaty badań w drodze publikacji w periodykach naukowych, wzbogacając w ten spos&oacute;b dostępną na gruncie polskim literaturę przedmiotu.</font></div>
<div align=""justify""><font face=""Times New Roman"" size=""3""></font></div>
<div align=""justify""><font face=""Times New Roman""></font></div>
<div align=""justify"">&nbsp;
<div><strong><font size=""6""><font face=""Times New Roman""><font size=""3"">Planowany układ&nbsp;rozprawy doktorskiej</font> </font></font></strong></div>
<div>&nbsp;</div>
<div><font face=""Times New Roman"">I. WSTĘP</font></div>
<div><font face=""Times New Roman"">II. GENEZA DIASPORY TYBETAŃSKIEJ</font></div>
<div><strong><font face=""Times New Roman"">1. Tybet przed rokiem 1949</font></strong></div>
<div><font face=""Times New Roman"">1.1. Polityczno-ekonomiczno-społeczna organizacja państwa</font></div>
<div><font face=""Times New Roman"">1.2. Stosunki z Chinami</font></div>
<div><font face=""Times New Roman"">1.3. Tybet na arenie międzynarodowej &ndash; kwestia niepodległości i samostanowienia</font></div>
<div><strong><font face=""Times New Roman"">2. Tybet pod chińskim panowaniem</font></strong></div>
<div><font face=""Times New Roman"">2.1. Zajęcie Tybetu przez Armię Ludowo-Wyzwoleńczą</font></div>
<div><font face=""Times New Roman"">2.2.&nbsp;Polityka Chińskiej Republiki Ludowej w Tybecie</font></div>
<div><strong><font face=""Times New Roman"">3. Początki kształtowania się diaspory tybetańskiej w Indiach </font></strong></div>
<div><font face=""Times New Roman"">3.1. Ucieczka XIV Dalajlamy do Indii</font></div>
<div><font face=""Times New Roman"">3.2. Gł&oacute;wne fale i kierunki uchodźstwa tybetańskiego</font></div>
<div><font face=""Times New Roman"">3.3. Pierwsze posunięcia społeczno-polityczne dalajlamy i rządu tybetańskiego w Indiach</font></div>
<div><font face=""Times New Roman"">&nbsp;</font></div>
<div><font face=""Times New Roman"">III. POLITYCZNE&nbsp;PODSTAWY FUNKCJONOWANIA DIASPORY&nbsp;TYBETAŃSKIEJ W INDIACH</font></div>
<div><strong><font face=""Times New Roman"">1. Dalajlama jako przyw&oacute;dca polityczny</font></strong></div>
<div align=""left""><font face=""Times New Roman"">1.1. Generowanie międzynawowego poparcia dla sprawy tybetańskiej</font></div>
<div><font face=""Times New Roman"">1.2. Negocjacje z władzami Chińskiej Republiki Ludowej</font></div>
<div><strong><font face=""Times New Roman"">2. Struktura władzy tybetańskiej na uchodźstwie</font></strong></div>
<div><font face=""Times New Roman"">2.1. Centralna Administracja Tybetańska</font></div>
<div><font face=""Times New Roman"">2.2. Władza ustawodawcza</font></div>
<div><font face=""Times New Roman"">2.3. Władza wykonawcza</font></div>
<div><font face=""Times New Roman"">2.4. Władza sądownicza</font></div>
<div><strong><font face=""Times New Roman"">3. Gł&oacute;wne załażenia strategii polityczn...",07/01/15,23,Kultura a polityka. Na przykładzie młodego pokolenia uchodźców tybetańskich w Indiach,"antropologia polityczna, zmiana kulturowa, konflikt etniczny, tożsamość narodowa, nacjonalizm, demokracja, uchodźstwo, Indie, Tybet",183
